0.02313847	-0.008252474	-0.04192893	0.018861918	0.01301792	-0.069217734	-0.037732273	0.008921263	-0.0021958482	0.0016526348	-0.014258812	-0.0063219173	-0.0018804264	-0.020541593	-0.037610903	-0.013478195
0.003623829	-0.049619753	0.07613379	0.060572658	0.06373555	0.06915338	-0.08771462	0.060430977	0.054089893	-0.027299669	-0.06006554	-0.10381883	-0.009625319	-0.065597855	-0.1014335	-0.011832821
-0.08115947	-0.015901	-0.02239698	-0.07717459	-0.061120845	0.05098524	0.087071605	-0.117133625	0.010213116	-0.05321892	-0.09659106	0.036843326	0.11036832	-0.0811588	0.14668639	0.013756791
0.23467128	0.17233238	0.01696351	0.06548393	-0.15030259	0.10451338	0.19372627	0.04504551	0.10196906	0.12044772	-0.08733009	-0.17874768	-0.07985229	0.2494883	-0.1519273	0.24741574
0.056312114	0.053448334	0.07088322	-0.009783501	-0.019715441	0.049035728	0.041313417	0.13652194	0.03918955	-0.027566409	0.00063920615	-0.021056397	-0.07415126	0.0027876901	-0.12757854	0.06950688
0.011363452	0.06984414	0.018538993	-0.0062527573	-0.072495885	0.086321	-0.05082896	0.06995171	0.045547336	-0.030688757	-0.058395922	-0.18652292	-0.06685832	0.04083065	-0.052897006	0.030985422
0.28200683	0.23146729	0.0054975734	0.20789555	-0.1367727	0.14785944	0.16011457	0.2335081	0.11134239	0.09951177	-0.17663875	-0.009200186	-0.13751446	0.19096643	-0.22785723	0.20577843
0.053244937	0.025329808	0.07847983	0.0859902	-0.042487863	0.039548896	0.01128321	0.0756712	0.04935319	-0.02481653	-0.06297138	-0.006804307	-0.033444274	-0.026604533	-0.15566547	0.04258447
0.12526627	0.15756656	-0.1634566	0.06448488	-0.17896496	0.2165438	0.15646215	0.014757561	-0.19763921	0.16419785	-0.17053539	-0.10572301	-0.15610398	0.22086965	0.008381332	0.17150848
-0.015003159	0.037671678	0.03575724	0.12862028	0.029036792	0.06554856	-0.07242379	0.080743246	0.03984479	-0.009907342	-0.003619329	-0.11808631	-0.10414055	0.020949127	-0.03699454	0.013456102
0.19251172	0.1879061	-0.077830195	0.13621716	-0.17617667	0.12747161	0.22175324	-0.054288525	-0.029013013	0.13059914	-0.15843077	-0.2812482	-0.18266511	0.26610848	-0.26672557	0.19641238
-0.035586786	-0.0478099	-0.0993866	-0.033712577	0.034549315	-0.058937695	-0.07850535	0.009570631	-0.1649033	0.12038686	0.04230508	-0.013087415	-0.0205517	0.06379393	0.10551247	0.009948759
0.17852324	0.16049114	-0.13150728	-0.0057844967	-0.112114765	0.065854646	0.093511246	0.029840492	-0.1033104	0.21197824	-0.014577733	0.13601802	-0.067913	0.127672	-0.03782726	0.103372775
-0.1226193	-0.15699606	0.054191068	-0.04234712	0.1040179	-0.0430986	-0.10822526	-0.070538	-0.030444853	-0.11450138	0.07973838	0.12688987	0.064847134	-0.13905574	0.10191866	-0.13585857
0.05490713	-0.06638965	0.15454762	0.27043876	0.025462735	0.15250392	-0.010252377	0.27129614	0.13804555	0.009749633	-0.069215335	-0.1364073	-0.1479531	-0.052835427	0.045268424	0.009466849
0.058751527	-0.020894699	0.0027936685	0.07511127	-0.08464718	-0.02681408	-0.00374165	0.029556913	-0.022126304	0.005580299	-0.013482546	-0.05337011	-0.075984254	-0.011038745	0.009516342	0.10234012
-0.022495791	-0.006414809	0.09339491	-0.009935579	0.034001525	0.050726753	0.0059983474	-0.06009064	-0.054228343	-0.07477538	0.012749695	-0.097537436	-0.024273299	-0.05046059	-0.100866534	-0.050328184
0.005508986	-0.009051207	-0.0087667275	0.092437066	-0.0014033642	0.06529889	0.0013802333	0.04336238	0.009779749	0.021387115	-0.12353822	-0.03533426	-0.061689246	0.056967437	-0.07888184	0.021729242
