-0.041689567	0.046398073	0.018447123	-0.03023519	-0.045144342	0.00070404797	-0.0029085693	-0.03385576	0.024852678	-0.005397939	-0.06933338	0.015281413	-0.018318227	0.050903115	0.0021282004	-0.016978623
0.00965171	0.018467061	0.05734919	0.060195833	-0.057739027	0.024068484	-0.017513966	-0.06823119	-0.05400614	-0.06804851	-0.10672261	0.02928528	-0.04810343	0.09320646	0.085654534	0.060111854
0.083821595	0.05626717	0.11557875	0.0475278	-0.12256619	0.050203476	-0.14685513	-0.1384755	-0.10704624	-0.04248159	-0.12224403	0.12522173	-0.0865137	0.06987624	0.119427465	-0.008555715
-0.2995435	-0.16917573	0.23623091	-0.1746743	0.3197002	-0.3572369	0.2586809	0.21744016	0.2584698	0.35213688	0.18294445	0.14918607	0.28578216	-0.2244863	-0.21617179	-0.19526708
-0.036658023	0.036452517	0.088242695	-0.0017229562	0.027661253	-0.083274886	0.02915825	0.046606652	0.04662161	0.04055632	-0.07995539	0.038065612	-0.054295804	0.035149734	0.01951302	0.010064146
0.017547458	0.053283434	0.07695088	0.037182692	-0.05660486	0.014613399	-0.07236894	0.007931712	-0.031499267	-0.028161798	-0.12427065	0.048617028	-0.00037573423	-0.010859654	0.03607092	0.04270088
-0.31692562	-0.2444031	0.27890778	-0.25909436	0.26042905	-0.34025592	0.244273	0.1974451	0.25180593	0.32856277	0.15513231	0.20959625	0.23600899	-0.22221352	-0.16269433	-0.19829166
0.03433017	0.018250562	0.050393578	0.006431512	-0.08671317	-0.0028932842	0.00048653805	-0.07069775	0.0060219797	-0.041107867	-0.049927335	0.09310925	-0.025928108	0.08637106	0.06137749	-0.011707994
-0.26284295	-0.1739896	0.21404235	-0.18635201	0.1926057	-0.3142321	0.21015438	0.23868854	0.19419035	0.23270631	0.16243754	0.17688616	0.1854842	-0.23818727	-0.15900956	-0.23488921
0.005199501	0.009494373	0.08416253	-0.0007429032	0.032113492	-0.0005879216	-0.004759357	0.045660414	-0.027240705	0.0149082085	0.019410068	0.08004205	-0.03682999	0.017639363	-0.005699801	-0.050045896
-0.28750578	-0.21179672	0.27973542	-0.27212158	0.30663887	-0.33588314	0.2169156	0.2518782	0.23861757	0.2762478	0.15582788	0.18305692	0.20947516	-0.2738352	-0.17183153	-0.27486494
-0.0077222134	0.03988325	0.039041225	0.0398772	-0.047060236	-0.006889766	-0.026846955	-0.020425782	-0.04439684	-0.04290074	0.022460995	0.10462128	-0.026507393	0.06011006	0.0025939129	0.04582778
-0.1571239	-0.043728534	0.10638601	-0.08037678	0.20516804	-0.18094502	0.10845531	0.18618406	0.17136209	0.09605134	0.14737895	0.07033456	0.17029892	-0.11934656	-0.13201293	-0.1139222
0.1531886	0.14849178	0.0043501067	0.10998569	-0.25155017	0.25594074	-0.17637292	-0.19965291	-0.14155431	-0.21429797	-0.18689696	-0.031430207	-0.26276943	0.25649375	0.18322344	0.14227496
0.047643125	0.040016722	-0.019044694	0.046152275	-0.0077316817	-0.035194732	0.005503655	-0.02980251	-0.025957912	-0.044349283	-0.07648139	-0.022508783	-0.030173285	-0.0006420472	0.080171406	0.0034578545
-0.03352898	-0.02688797	0.018838512	-0.06585976	-0.014401214	-0.0640234	0.0295495	-0.015841119	0.03736283	0.013112731	0.001075861	0.055446178	-0.03233635	-0.0041868608	-0.03269321	-0.06310814
0.03507352	0.07043735	0.060695164	0.06156851	-0.017758043	-0.0049883006	0.011736423	-0.007687108	-0.026558457	-0.05388721	-0.10109679	0.01905541	-0.06636734	0.08348559	0.040039454	0.060152233
-0.036011346	-0.01306753	-0.026151823	0.03731743	0.09180227	-0.08839848	0.0481752	0.040702015	-0.013531176	0.025638537	-0.002781127	0.014798715	0.050464693	0.004147464	-0.022481792	-0.06540581
-0.023233855	-0.022076856	0.07335831	0.003951874	-0.0011678189	0.028094219	0.009541409	0.017809577	0.04891705	0.02549208	-0.002198953	0.06945899	0.012206438	0.028602162	0.035225313	-0.03507373
-0.13196051	-0.09346715	0.13150415	-0.14717984	0.18574357	-0.23451644	0.10697075	0.14530276	0.11327076	0.19347824	0.046684828	0.10360838	0.16263123	-0.13581288	-0.14939517	-0.14499007
-0.032650728	-0.07768145	0.07885289	-0.019131681	0.05374613	-0.084906	0.07925453	0.03721327	0.10718519	0.07248978	0.0736866	0.046926595	0.029143915	-0.081053056	-0.007453398	-0.04061667
0.0018547997	-0.02945529	0.08713949	-0.025149759	0.011048167	-0.026086666	0.024385376	0.0006922516	-0.0017410724	-0.050914202	-0.11412073	0.1126852	-0.06427858	0.032046407	-0.012831309	-0.0763372
0.0086129485	-0.02051175	0.0724479	0.012790668	-0.03759056	0.057242237	-0.03906877	0.0055053164	-0.027277287	-0.06707944	-0.05055848	0.012025683	-0.046538092	0.032367665	0.052288584	0.014876596
-0.01151919	0.010990428	0.08513795	-0.04915675	-0.022345379	0.019880839	0.011930407	-0.04461682	0.0336166	-0.023039067	-0.07518085	0.06735173	-0.017827775	0.02147815	-0.012493189	-0.008621298
-0.11657007	-0.00021235336	0.1466631	-0.05976409	0.0636363	-0.04815511	0.006057365	0.041191135	0.05368561	0.019146338	-0.004669497	0.10944814	0.0047422927	-0.10572616	-0.053994246	-0.017945072
-0.1755245	-0.19998465	0.21028543	-0.20200731	0.19417402	-0.22128421	0.1707897	0.23058823	0.2091765	0.24823688	0.12403654	0.22315572	0.2070425	-0.21098946	-0.1954896	-0.20215978
-0.08767319	-0.10189259	0.12718533	-0.03692572	0.09291438	-0.06558001	0.017847868	0.09511434	0.048970632	0.04645549	-0.007107299	0.07861293	0.056648906	-0.0349344	-0.050122607	-0.13620904
0.062289666	0.040740717	-0.07194561	0.056423623	-0.07333317	0.030700903	-0.08701646	-0.038316227	-0.083804354	-0.03335003	0.015326065	-0.055443235	-0.025593506	0.010367945	-0.007359555	0.08769297
0.16514377	0.08999782	-0.07405639	0.12547311	-0.111021176	0.14103377	-0.13923089	-0.16966972	-0.10775154	-0.16715696	-0.08903329	-0.12510808	-0.10744226	0.10910126	0.08820851	0.123224184
-0.18415216	-0.11664086	0.09155934	-0.17858364	0.22431749	-0.1616756	0.16136125	0.16346772	0.17494762	0.19319575	0.14292401	0.14472097	0.19606073	-0.19503075	-0.18517968	-0.13000295
-0.24677223	-0.22631916	0.1959079	-0.21674223	0.3254952	-0.34366047	0.30099824	0.29576993	0.280067	0.2868299	0.26057658	0.23828375	0.24236046	-0.24094659	-0.2978797	-0.21718433
-0.075207286	-0.037426293	0.014772573	-0.039190847	0.035770547	-0.014751223	0.035456635	0.029716594	0.05303705	0.051651336	-0.030229203	0.026188448	0.06107002	-0.10178538	-0.015979579	-0.040176027
-0.27765214	-0.20350663	0.16291133	-0.1789777	0.21681741	-0.26336068	0.24504086	0.19474956	0.2274755	0.25913545	0.22198752	0.21959655	0.2578726	-0.19471014	-0.26263344	-0.2352164
0.025158962	0.04256144	-0.13126422	0.00046634057	-0.034859654	0.012001871	-0.029364863	-0.038518075	-0.0023235842	-0.026755271	0.027036328	-0.13904515	-0.04312938	0.014073046	-0.007854832	0.0884909
0.034185432	0.041073017	0.017464606	0.06372194	-0.110181	0.10496351	-0.12514435	-0.09305907	-0.038723733	-0.039794024	-0.05484759	0.02994761	-0.14024822	0.09261184	0.036910128	0.09884042
-0.023332475	-0.04157761	0.044901494	0.00091155944	0.038282968	-0.058426652	0.063008554	0.066312715	0.033990715	0.077309534	-0.009075149	0.022045024	0.062836766	-0.0708924	-0.077151395	-0.048232812
-0.071515165	0.0016416286	0.118862174	-0.027054183	0.0363752	0.0037961863	0.042113174	0.05649393	0.06240989	0.0394476	0.038047936	0.050815765	0.035635464	-0.062241714	-0.040614955	-0.029550418
0.053224873	0.034732077	0.022555988	0.071439676	-0.050607212	0.038475633	-0.016957376	-0.03786561	-0.03875551	-0.04233963	0.03869747	0.019375917	-0.06386688	0.015249057	-0.010306572	0.07888235
0.15614778	0.0610044	-0.03718305	0.1408405	-0.16651756	0.0894684	-0.1105382	-0.13786675	-0.1619123	-0.16411614	-0.11346718	-0.08019352	-0.11984271	0.13954462	0.15987772	0.13915615
0.0037068657	0.02915508	0.025646275	-0.008547211	0.022873042	-0.013834145	0.031445134	0.04895091	-0.009406924	0.065032676	0.03280517	0.08120862	-0.041833803	-0.02986004	0.015719302	-0.08023561
-0.072844625	-0.05541702	0.092529	-0.01588816	0.043257933	-0.085335925	0.11216068	0.08839042	0.07183107	0.107984565	0.021971263	0.03335767	0.08724945	-0.010004568	-0.010231643	-0.039745446
0.11733727	0.08082165	-0.05586306	0.025119184	-0.088579215	0.07281126	-0.080393195	-0.10787948	-0.12496163	-0.08626852	-0.1440782	0.0007907595	-0.093891524	0.11700793	0.07403773	0.08131359
0.075304404	0.08585445	-0.06997485	0.07820072	-0.14519556	0.12697016	-0.10679656	-0.15220836	-0.10288297	-0.1350738	-0.090199	-0.09435295	-0.11981895	0.08520484	0.13032426	0.110948265
0.3076938	0.27950552	-0.25981313	0.24501881	-0.3785397	0.36404997	-0.2757127	-0.2498386	-0.24391982	-0.296269	-0.34779337	-0.27060187	-0.3540678	0.32610875	0.28182963	0.23882017
-0.0716343	0.01799302	0.07123979	0.03604127	0.019051878	-0.046003293	-0.00770176	-0.004966426	-0.00022270728	0.07517838	0.031011827	0.059247356	-0.011126194	-0.045511805	-0.089505985	0.027000286
-0.16844434	-0.061024573	0.11131128	-0.085470244	0.24209824	-0.15152709	0.20542617	0.14264847	0.17850453	0.14950395	0.16248351	0.0727464	0.2040532	-0.21315467	-0.18419908	-0.11737823
0.004068833	-0.01986398	-0.07725127	0.04785457	-0.026286509	-0.0017001623	-0.05051728	0.0007960951	-0.037273664	0.024739973	0.0068595307	0.001652976	0.00092988816	0.042480443	0.06440566	0.0031522617
0.56938815	0.43862212	-0.42134488	0.5090765	-0.58936065	0.55666584	-0.55550283	-0.5212065	-0.5078549	-0.54032475	-0.52184135	-0.3766913	-0.5338677	0.5517118	0.57825035	0.45052114
0.069453724	0.014148259	0.0028248667	0.058205158	-0.08402428	0.0979253	-0.089130625	-0.08936173	-0.058329694	-0.033435322	-0.096627854	-0.04274705	-0.03141134	0.10200391	0.04518902	0.045365818
-0.48312345	-0.42170036	0.45204318	-0.4100083	0.4020461	-0.43554628	0.45094776	0.39064264	0.4626897	0.44591874	0.29991838	0.4148749	0.37760475	-0.40665698	-0.3888754	-0.39271057
-0.17221457	-0.17613249	0.2173591	-0.18487182	0.2288805	-0.19978377	0.2632372	0.16644442	0.23599046	0.22350089	0.23131351	0.1532208	0.23513047	-0.21102054	-0.23225845	-0.16027793
